id,pred_label,pred_noise_type
63211ffd83af47278de9,CLEAN,ORIGINAL
ddd0920ff4274382872c,CLEAN,MIXED
cc80ac6682b144a0b84d,CLEAN,TEENCODE
631c8560b01c42dda529,CLEAN,ORIGINAL
f67a6fd0bb6d4a91af6c,CLEAN,ORIGINAL
878719fc50e04dbc87a3,CLEAN,OBFUSCATION
1316ee901b0a497d8a4d,CLEAN,CHAR_REPEAT
299b3eaaf53c49719436,OFFENSIVE,ORIGINAL
ae57764671dc4ef99379,CLEAN,ORIGINAL
f991dd85793a41bbb409,CLEAN,ORIGINAL
60c07e174696441688a8,CLEAN,CHAR_REPEAT
2f85cbed7e1f406d90ec,CLEAN,CHAR_REPEAT
2ee9d4759ee94209a90e,CLEAN,NO_DIACRITICS
bd2cf59bd6d14d2396b6,CLEAN,ORIGINAL
41c097fe6afa42d8830a,CLEAN,NO_DIACRITICS
3a0ac8026b7d467ebf44,CLEAN,ORIGINAL
ee7203e40b7746d9a1c2,OFFENSIVE,PUNCT_NOISE
3fac6206eac841cc844e,CLEAN,MIXED
776e1c49966f4a90a918,CLEAN,TEENCODE
8aeae501f4974cb5a195,CLEAN,TEENCODE
5a3812de618d4d6e9181,CLEAN,CHAR_REPEAT
cb13043950c641a1b2e4,CLEAN,PUNCT_NOISE
aea495c97a904e5d9361,HATE,MIXED
7124486124224c9d85d8,CLEAN,OBFUSCATION
17b4122ddbdc40868160,CLEAN,NO_DIACRITICS
9f44841b0bae4846b4d7,CLEAN,OBFUSCATION
5c6a6473715e4b4aaa60,CLEAN,MIXED
ec25cea570a3432a9feb,CLEAN,CHAR_REPEAT
eca082b0d2fd42db90ba,CLEAN,ORIGINAL
641e8294b13b4f3cb853,CLEAN,PUNCT_NOISE
d2721dfc86df43688746,CLEAN,MIXED
be4a82f84bb14dd38a4f,OFFENSIVE,ORIGINAL
82884e5a054841d383bc,CLEAN,ORIGINAL
c66975ce80704d2fa492,CLEAN,NO_DIACRITICS
f783b43eefd845d58dbd,CLEAN,ORIGINAL
29040db939964867bcd2,CLEAN,OBFUSCATION
ed9599f3c5a04de8a38e,CLEAN,ORIGINAL
7df2fe05e76a4dfea0bf,CLEAN,CHAR_REPEAT
f0c92d7043b5411fa9ae,CLEAN,PUNCT_NOISE
d215534adfc94fc79adf,CLEAN,NO_DIACRITICS
652eb23adede4beeb8d3,OFFENSIVE,PUNCT_NOISE
841cc9461552453ab118,OFFENSIVE,ORIGINAL
031aa2d9894b40e28c94,CLEAN,CHAR_REPEAT
55bf94e7e03548328a00,CLEAN,OBFUSCATION
af2a11fd13344f1bae43,CLEAN,MIXED
45181c4d2def4dda85f3,CLEAN,ORIGINAL
2cb4cc531429441b942a,CLEAN,ORIGINAL
ec323d2e9be34906a9e5,CLEAN,OBFUSCATION
34260597269f444bb647,CLEAN,MIXED
1c58a7721dfc4165ad76,CLEAN,ORIGINAL
3429b8b0021344d087bf,CLEAN,ORIGINAL
1ebcffb8d4f7490e9f51,CLEAN,TEENCODE
6304df1c31aa4ef9ba52,CLEAN,ORIGINAL
607cac602f494a18bd87,OFFENSIVE,ORIGINAL
d6e732b9f01946e1b2ef,CLEAN,PUNCT_NOISE
7bf4bbf8c19f44138476,CLEAN,PUNCT_NOISE
7613c2c2f6db465a804e,CLEAN,CHAR_REPEAT
dd286de67bbe4a9cbe8d,HATE,NO_DIACRITICS
27a713d0cddf48a59107,CLEAN,TEENCODE
11e9ad8f521a4f5a9797,CLEAN,OBFUSCATION
db9e6b5920a2426987d8,CLEAN,ORIGINAL
078c46fc082a475fb863,CLEAN,ORIGINAL
7cc82ae3217d44f3b78c,CLEAN,CHAR_REPEAT
0feb4266c2434678973c,CLEAN,ORIGINAL
2ecc340856ee40ff8acd,CLEAN,NO_DIACRITICS
504fbb1a92d0471b8c38,CLEAN,PUNCT_NOISE
1022d21b8aae41f0b207,CLEAN,NO_DIACRITICS
32cc61823862491886fe,CLEAN,NO_DIACRITICS
9a44e40b226c440087c2,CLEAN,NO_DIACRITICS
4e1a6ae97df84b1680d8,CLEAN,MIXED
999262a6dd4645f8885b,CLEAN,NO_DIACRITICS
20e7336fca7a4acf9285,CLEAN,OBFUSCATION
7d5a75707d524bcca125,CLEAN,TEENCODE
0ec1628873a2448d98e7,CLEAN,PUNCT_NOISE
49553f78f9924c7499a2,CLEAN,ORIGINAL
6be80171daab492888ca,CLEAN,ORIGINAL
d0c4f8a69a314d22bc6e,HATE,NO_DIACRITICS
65292900935a4a5d8596,CLEAN,NO_DIACRITICS
75e4f9a836134ca79d5e,CLEAN,OBFUSCATION
1d028ad5ef5045d589b9,CLEAN,OBFUSCATION
22173e9852dd47fb9d57,CLEAN,TEENCODE
7ae1a4020b3a4c6eab8d,CLEAN,OBFUSCATION
06430edd08ca4580befb,OFFENSIVE,OBFUSCATION
8f91d17bdea848a0b6f1,HATE,MIXED
686c07da7b9044f09b10,CLEAN,TEENCODE
fbb4bc75aa5144aea321,CLEAN,PUNCT_NOISE
eb84cf6fd6f9405ab968,HATE,ORIGINAL
1c84db914c6d4008be0d,CLEAN,NO_DIACRITICS
92f58e75987747ed9589,CLEAN,CHAR_REPEAT
2dd030ead8b84af7afeb,CLEAN,ORIGINAL
f0e3f8e823b64cb8a960,OFFENSIVE,CHAR_REPEAT
ad6b89fb11c14724acaa,CLEAN,ORIGINAL
b600a542dab64a33972f,HATE,PUNCT_NOISE
4eb2a46a73394ab3b92e,CLEAN,ORIGINAL
8e125ae9e14b471ab6b8,CLEAN,ORIGINAL
9010e86edcd84476836f,CLEAN,ORIGINAL
c56a6f09ddeb46328d18,CLEAN,PUNCT_NOISE
358e485643cc476592be,CLEAN,NO_DIACRITICS
ab7a6338cbd24ad19175,CLEAN,ORIGINAL
af27ca6be3f949c5bc6f,CLEAN,CHAR_REPEAT
2a739411fb2b42288c2b,CLEAN,MIXED
e0aadc0001e1426aa55f,CLEAN,CHAR_REPEAT
6e77142391fc4c54b4db,CLEAN,CHAR_REPEAT
664e6ed99c9c4553a7d1,CLEAN,PUNCT_NOISE
335521e7dd8d4b93a9d0,OFFENSIVE,CHAR_REPEAT
6e90f4ea6f1c44be8728,CLEAN,ORIGINAL
9da98c23857d45f48254,CLEAN,CHAR_REPEAT
300327157a83483c8658,HATE,NO_DIACRITICS
24f26627d1b44552ab69,CLEAN,OBFUSCATION
3104f63369484ff085f9,CLEAN,CHAR_REPEAT
cceba76288c148999a43,CLEAN,CHAR_REPEAT
4d18c36291574b17931b,CLEAN,PUNCT_NOISE
6ba1d336e18e4401a2a1,CLEAN,ORIGINAL
27fb6021728f498a97a5,CLEAN,ORIGINAL
ca4db15ec3934249bef6,CLEAN,CHAR_REPEAT
de7ee0de6ac3478eb9be,CLEAN,ORIGINAL
d5b6cca804864dbdb28d,CLEAN,CHAR_REPEAT
5516791c8cce4a58b860,CLEAN,PUNCT_NOISE
f8da0b94aaea4a5cba3b,HATE,ORIGINAL
34b6a364debd4f73adfd,CLEAN,CHAR_REPEAT
da13cee6f18641c8b70f,CLEAN,ORIGINAL
8cba3224023b4cee8067,CLEAN,TEENCODE
0a5ec169a5704db8acb0,HATE,OBFUSCATION
2e10bcbef090444ca5d5,HATE,ORIGINAL
f56464bc342244dfbff7,HATE,OBFUSCATION
80c8ad8b2dce49ab93f1,CLEAN,ORIGINAL
0f44c0d67e424fa78146,CLEAN,ORIGINAL
14f2a1eaf1934f0ebaec,CLEAN,ORIGINAL
e32daed5fd1b49d98ad0,CLEAN,CHAR_REPEAT
64cce3f9ebd84bd8b742,CLEAN,NO_DIACRITICS
4165d1e852704102a06b,HATE,ORIGINAL
2caa1db2555a4dc6bbd6,CLEAN,OBFUSCATION
46d3a551ba274adc8d7d,CLEAN,NO_DIACRITICS
4eb594da07e64cb485eb,HATE,CHAR_REPEAT
f17bbb35cd5d45a184fc,CLEAN,MIXED
fb2fb69842b54187875b,CLEAN,MIXED
0e082abc5a6c4629ae6e,CLEAN,ORIGINAL
26c8c2939b8d43ab8b0c,CLEAN,ORIGINAL
46616f0edb2040a6a4ca,CLEAN,CHAR_REPEAT
c135b1479f5f4d19b482,CLEAN,PUNCT_NOISE
1bc403b053a543ea8545,CLEAN,ORIGINAL
d6eb643465044e7ca2ac,CLEAN,OBFUSCATION
f576018204b54bf9a67c,OFFENSIVE,CHAR_REPEAT
cbc2cf8adbc8419fb95a,CLEAN,ORIGINAL
bab72cd54e3e48d894dd,CLEAN,OBFUSCATION
767690d86e4449ada32c,HATE,ORIGINAL
c6cdcd765e92491d8b08,CLEAN,OBFUSCATION
c86e55790d41406695cf,CLEAN,PUNCT_NOISE
ba8835e1f1724f14ba28,CLEAN,TEENCODE
a329d86a98b141009b1c,HATE,PUNCT_NOISE
7ac81c4ea73b43bd9c87,CLEAN,ORIGINAL
4db51380290d410a849f,CLEAN,MIXED
af22199006014e97956b,CLEAN,CHAR_REPEAT
32b0597c8c324cb99ee7,CLEAN,ORIGINAL
3f4d67ee8aad4c30aedf,CLEAN,OBFUSCATION
9d3ef817777545a7a9fb,CLEAN,ORIGINAL
b6d423ae9f8746e0acce,CLEAN,ORIGINAL
5a3cf0afb8e14b8d8a4d,CLEAN,OBFUSCATION
3a5e588a41284aff819b,CLEAN,MIXED
a0b9e9cbf1264f1ab98b,CLEAN,PUNCT_NOISE
4c0513a7b2914881b376,CLEAN,OBFUSCATION
284819b2ea3a45518b90,CLEAN,MIXED
9d81d09905f64ebcb505,CLEAN,PUNCT_NOISE
523bb17321c54ed19742,CLEAN,NO_DIACRITICS
c42c20f9196247659e4c,CLEAN,ORIGINAL
9cda8efee95c480096b1,CLEAN,ORIGINAL
637c2ba1392d4f7bb132,CLEAN,ORIGINAL
209354802cb64c20be92,CLEAN,ORIGINAL
3ca66cfe224e4297954e,CLEAN,ORIGINAL
6194ea0c0f73475b8928,CLEAN,NO_DIACRITICS
6d52fd81d7a9476e91a8,CLEAN,PUNCT_NOISE
005c77970f7841d08fd7,CLEAN,OBFUSCATION
bf06c39cd472464281e7,CLEAN,ORIGINAL
dc9d1dd3d9214dfd947e,CLEAN,CHAR_REPEAT
94519799dc35402c84c0,CLEAN,NO_DIACRITICS
5112f57b68f544f9b93e,CLEAN,TEENCODE
7b93722f765e400287f6,CLEAN,OBFUSCATION
62b45c4e47964c68bb11,CLEAN,OBFUSCATION
457127a292d440a9a14b,CLEAN,OBFUSCATION
72900219360644adb990,CLEAN,PUNCT_NOISE
fc2797fe0a7c411b9e4d,HATE,ORIGINAL
371966bca35045a5819e,CLEAN,NO_DIACRITICS
97acac427e2c41748037,OFFENSIVE,ORIGINAL
38b311e20b58460f8614,HATE,ORIGINAL
4cab52c36d0546908eef,CLEAN,PUNCT_NOISE
8a43324e52eb4b8d92cf,CLEAN,MIXED
b4b0d9bdc640497a9a99,CLEAN,MIXED
480b27f50ddb49de83a7,CLEAN,PUNCT_NOISE
9da77050db584db5a0bd,CLEAN,ORIGINAL
0998f958c9b54a6494bb,CLEAN,TEENCODE
86f14c8a9fd84078858a,CLEAN,NO_DIACRITICS
26467b76ecb34a96932b,CLEAN,NO_DIACRITICS
7e3c0b2e04eb42a98ea3,CLEAN,OBFUSCATION
5461782a3239407d9e26,CLEAN,OBFUSCATION
3b8ca3669e7646f1845e,CLEAN,ORIGINAL
c68b7401c787412c89d8,HATE,ORIGINAL
f249e1e39816434898d9,CLEAN,NO_DIACRITICS
388bb94b32234d3aaffe,CLEAN,TEENCODE
e37c2e92ae714644808f,CLEAN,ORIGINAL
e624083bac8e4773a410,HATE,ORIGINAL
6f2878556be144bfac65,HATE,MIXED
ab3f0859e9724985a9d6,CLEAN,NO_DIACRITICS
047345d0c9e84959882a,HATE,ORIGINAL
a27845441a7642399c49,CLEAN,ORIGINAL
fc67149984864d019b00,CLEAN,PUNCT_NOISE
c04f09294f2644a89540,CLEAN,MIXED
e5959826179f4d3d9a0a,CLEAN,MIXED
576fd0d8e2414f5f9cea,HATE,CHAR_REPEAT
6ba797265063410e8f8f,HATE,PUNCT_NOISE
82e1e6a066fe4512be8c,CLEAN,CHAR_REPEAT
0d4538ed1dbe43939718,CLEAN,MIXED
670e4438f2314518aa4b,CLEAN,ORIGINAL
fd6a670a98c74501a6d7,CLEAN,PUNCT_NOISE
0a332dbe6b4a4e1fbd31,CLEAN,OBFUSCATION
d679ba94f19148869774,HATE,PUNCT_NOISE
03643bafad4e47f39fcc,CLEAN,MIXED
17592b204f204ae78a21,CLEAN,MIXED
a9938fe374104ad084b7,CLEAN,ORIGINAL
9764d5ae95a84b89b7ce,CLEAN,ORIGINAL
8e89a78175784250a2d1,CLEAN,PUNCT_NOISE
dfceba8624e5438e8c5f,CLEAN,ORIGINAL
3b91df4ccba841c399ad,CLEAN,CHAR_REPEAT
c3b2fd57a20f45ba93ce,HATE,MIXED
d1dd6d79cdca4b7b9ce5,CLEAN,CHAR_REPEAT
d7bb022ccff74d4fb735,CLEAN,OBFUSCATION
980d8d20b19d405384b3,CLEAN,PUNCT_NOISE
fb371e6ed70a47fc985d,CLEAN,MIXED
fecedd84dd8846b985e9,CLEAN,NO_DIACRITICS
f769bc74cc9542e7bc7a,CLEAN,PUNCT_NOISE
e73c8b1fd3a841c0a25a,CLEAN,TEENCODE
057da860b65f404cbcfd,OFFENSIVE,ORIGINAL
5137d54427744861abb2,HATE,ORIGINAL
cc91224f8bae4df18fb5,CLEAN,ORIGINAL
caec5e6bdd534ba3832a,CLEAN,MIXED
c6bbc682853e4a22b345,HATE,CHAR_REPEAT
bfb296b16de14952b707,CLEAN,ORIGINAL
1f7f5c62ffdd40ebb04f,CLEAN,ORIGINAL
002e86a632a742d68865,CLEAN,NO_DIACRITICS
d2a6213e709c4392aea7,CLEAN,TEENCODE
e88acedb90f148aab12d,CLEAN,PUNCT_NOISE
c495d4c2c8984f269907,HATE,OBFUSCATION
ede7416976d6416d8c32,CLEAN,MIXED
5d76104e248d4bd7a916,OFFENSIVE,ORIGINAL
f768384ffbdb453583fc,CLEAN,OBFUSCATION
505e7e9e4dc84ddf989d,CLEAN,NO_DIACRITICS
916aa7aa81144af4bc4f,CLEAN,ORIGINAL
d93867240a434bc59d76,HATE,ORIGINAL
199218c28f0749ea8931,CLEAN,OBFUSCATION
238a7e294dd24eee8ca3,CLEAN,ORIGINAL
810ae1a3c21940468387,CLEAN,NO_DIACRITICS
5ddc8ce6e24440f49702,CLEAN,PUNCT_NOISE
0f68f2edc73e4d228c5f,CLEAN,ORIGINAL
9327f99a47534f8b8fcf,OFFENSIVE,CHAR_REPEAT
4a9a1c2d31f74214965c,CLEAN,PUNCT_NOISE
a1532cb2c1714ee9b69d,CLEAN,PUNCT_NOISE
f2647cb67dda46bd8183,CLEAN,ORIGINAL
a035fd28df3e4633aee3,CLEAN,OBFUSCATION
447de709587d4b5c830c,CLEAN,ORIGINAL
688d477e9d2d4844ac91,CLEAN,NO_DIACRITICS
c01323468ebc4ba89d00,CLEAN,ORIGINAL
d100b5a1b01242c3bd61,CLEAN,OBFUSCATION
03ffd64fe7194b44aa7d,CLEAN,ORIGINAL
732de763b32243a4bd08,CLEAN,MIXED
85e1133e07574b0ba019,CLEAN,PUNCT_NOISE
87c03455af5a41129723,CLEAN,CHAR_REPEAT
e6693807799547cfa7bc,CLEAN,OBFUSCATION
fea3c810ba2949fa994b,CLEAN,NO_DIACRITICS
dd79771eeba34107ae57,CLEAN,CHAR_REPEAT
4b783ea9272342a08a2c,CLEAN,CHAR_REPEAT
4ef72fd38edf41b08782,CLEAN,NO_DIACRITICS
c5e7b42ab3ff43e1b57f,CLEAN,ORIGINAL
4080e325062845878724,CLEAN,CHAR_REPEAT
0cebf25119ef41988b3a,CLEAN,NO_DIACRITICS
2bf2e530a5e34a729f88,CLEAN,ORIGINAL
a2fbe48eef1e41389ff1,CLEAN,NO_DIACRITICS
9a5b0da5deb441eab83a,CLEAN,NO_DIACRITICS
535387a5edba4a4894e7,CLEAN,MIXED
40229782136b40869346,OFFENSIVE,PUNCT_NOISE
b5330bcc2b9f46688975,CLEAN,CHAR_REPEAT
2b4f342f9e354141bc54,CLEAN,CHAR_REPEAT
841b3fda619b4274b683,CLEAN,CHAR_REPEAT
ae304b615e294fbfbb2d,HATE,ORIGINAL
b6b9745f4d17474687f6,CLEAN,ORIGINAL
8788c58081ff4872aad8,CLEAN,ORIGINAL
9812ced760684d60a4ba,CLEAN,ORIGINAL
09283d3ae4d142d6b617,HATE,NO_DIACRITICS
b56a750d990b453c8feb,CLEAN,NO_DIACRITICS
728e7bcb068e45d48280,CLEAN,PUNCT_NOISE
6933f4f457994e60851b,CLEAN,ORIGINAL
9b4fdb1fbb2b4aa78a39,CLEAN,PUNCT_NOISE
b8932a40529048a8a58a,CLEAN,CHAR_REPEAT
1bbcca1a64764304b821,CLEAN,OBFUSCATION
c53419e9802646489dec,CLEAN,ORIGINAL
70bd5d66c27c49ecbc87,CLEAN,OBFUSCATION
234536378e904a1c8d60,HATE,ORIGINAL
ababbe8fe7c44437b1e6,CLEAN,ORIGINAL
ff76a67cdb934bbaac06,CLEAN,MIXED
46c362da999144398df4,CLEAN,OBFUSCATION
628613b577c34751bb6a,HATE,ORIGINAL
bb566a11deb84ecbacb0,CLEAN,OBFUSCATION
8f3e37a3afa848479ed7,CLEAN,NO_DIACRITICS
2b32d3f5ee0141509792,HATE,MIXED
8a8b71ff548648039505,CLEAN,MIXED
2c14f6b9c7664fb89d0d,CLEAN,CHAR_REPEAT
39de301d23e642dbb0af,CLEAN,PUNCT_NOISE
6732e2f2681844ef8f8d,CLEAN,NO_DIACRITICS
439f259476d644dbb820,CLEAN,ORIGINAL
75e2c585eb864438bb4c,CLEAN,PUNCT_NOISE
cc345bf02eeb450087a7,CLEAN,PUNCT_NOISE
ec67f5d4e1ed40c083f7,CLEAN,NO_DIACRITICS
baba0516ecc1443984e5,CLEAN,CHAR_REPEAT
c6fccf2fcbbe4323a8e5,CLEAN,ORIGINAL
a5f02fda7bcd448db79c,CLEAN,PUNCT_NOISE
f8cb236b465643ee9b52,CLEAN,TEENCODE
6c6f1c2c125d4139ab00,CLEAN,ORIGINAL
e368db5042324ce2ae01,CLEAN,ORIGINAL
235dddbb5e164035841d,CLEAN,ORIGINAL
a48bed1ff136493099ec,CLEAN,CHAR_REPEAT
3a2d0b3d5ef6448a9acf,CLEAN,TEENCODE
349d014069e5428a9148,CLEAN,NO_DIACRITICS
6d848d924be14eca8267,CLEAN,NO_DIACRITICS
cb6bd879cb8747659c84,CLEAN,CHAR_REPEAT
a9b120fcfb1b4a7da60c,CLEAN,ORIGINAL
70c23b0e5fbe4118bf3d,CLEAN,PUNCT_NOISE
9c731fd7d83e47debb40,CLEAN,CHAR_REPEAT
13e37a2476304725a555,CLEAN,NO_DIACRITICS
8168e00d0eb546a28bf5,OFFENSIVE,OBFUSCATION
d89c0dd913764083baf7,CLEAN,OBFUSCATION
09463d2c46cf46a6b9ee,CLEAN,ORIGINAL
754ae1ac55044d76a1ae,CLEAN,ORIGINAL
53add46926f94fb498bf,CLEAN,PUNCT_NOISE
39c196312fbc41d4a69b,CLEAN,OBFUSCATION
1611a62c4c6c4cdfa4d0,CLEAN,ORIGINAL
184b14c9f3c94bb0bd4e,CLEAN,OBFUSCATION
013bf780b4d447248c51,CLEAN,CHAR_REPEAT
32c6a5fbdecd4f92935c,OFFENSIVE,ORIGINAL
704caeba714c466983e4,CLEAN,ORIGINAL
31f55ce78c3146fd8014,CLEAN,MIXED
84472fc9127741c29c28,CLEAN,NO_DIACRITICS
85495d660015463da3a2,CLEAN,PUNCT_NOISE
2f6745f6a4e54eb8adc6,CLEAN,ORIGINAL
3304c5128fc447059f9e,CLEAN,ORIGINAL
c9d761438242403497ff,CLEAN,ORIGINAL
b90af8228e244590870a,CLEAN,OBFUSCATION
6c89a6b45d884362a0cc,CLEAN,OBFUSCATION
93860abae0644792b1af,CLEAN,ORIGINAL
cf8a7df33fba4b54adf6,CLEAN,PUNCT_NOISE
ff57d046f4fb41ddb2a2,CLEAN,MIXED
05c40d04841d473b936c,CLEAN,PUNCT_NOISE
6a4b12493713468ba66e,CLEAN,ORIGINAL
2a244b1617f64633901e,HATE,ORIGINAL
2b346cea777f4d5dad0f,CLEAN,ORIGINAL
53ffa7c0855549f1976f,CLEAN,PUNCT_NOISE
e83b6165672645809913,CLEAN,CHAR_REPEAT
58c655260cb145cc98fa,CLEAN,CHAR_REPEAT
7e1c3ab35b55454a9ff7,CLEAN,ORIGINAL
270dc763d54f425abf50,CLEAN,MIXED
72ad3f103dbf4b8e94b5,OFFENSIVE,OBFUSCATION
c6206bf81d4f42e49dda,CLEAN,MIXED
a449234aa3284baab967,CLEAN,MIXED
455576234d1f438e8ce9,CLEAN,NO_DIACRITICS
be30c21b0584415d9b11,CLEAN,ORIGINAL
bc24656265f14591ad0c,CLEAN,NO_DIACRITICS
b8e3fe10caf345f7af0e,CLEAN,OBFUSCATION
ee34ff876b1b46e09294,CLEAN,OBFUSCATION
e37a10b1ce3041118569,CLEAN,MIXED
9e53700f144b413aa6bf,CLEAN,ORIGINAL
d1f423265ff04f539e58,OFFENSIVE,OBFUSCATION
0e8afe90d42842a9bd4d,HATE,CHAR_REPEAT
33dd9e4220914889b300,CLEAN,OBFUSCATION
2dd4a2a703da409a8f6c,CLEAN,PUNCT_NOISE
e02c39578ac44cd4a3a4,CLEAN,ORIGINAL
c459b56ffb114399898e,CLEAN,NO_DIACRITICS
2149d84ecdf646f7a18e,CLEAN,ORIGINAL
d73afc87b4d84ae299dc,OFFENSIVE,OBFUSCATION
22167920b39d431cb50e,CLEAN,OBFUSCATION
e1e55771e9d74175ae8a,CLEAN,CHAR_REPEAT
d76b881551104ec59b5d,CLEAN,CHAR_REPEAT
c3b7cb25e5cb41118bf0,CLEAN,PUNCT_NOISE
a574045c5d6141b2ac31,CLEAN,ORIGINAL
170a423fcfe446c1a7bb,CLEAN,OBFUSCATION
fbdd609eec5f4929ae7a,CLEAN,NO_DIACRITICS
16a7def2753e426e87a7,CLEAN,ORIGINAL
11a4b7ced5384e13856b,CLEAN,ORIGINAL
77414d1d87c5482b8507,CLEAN,MIXED
b5c2cc6eec814fae9f1e,CLEAN,CHAR_REPEAT
c74ce8c144bb43bf9fb2,CLEAN,ORIGINAL
d5df11a17eea4f2c90ef,CLEAN,OBFUSCATION
cdc0c495526e46508253,CLEAN,ORIGINAL
ceaae34216e64aff9f54,CLEAN,MIXED
64db452dc1c1451fbfd6,CLEAN,NO_DIACRITICS
763a52dc1d3540d5bbef,HATE,NO_DIACRITICS
4d3e66e7b94840269acd,CLEAN,PUNCT_NOISE
a071a496f0e94bf28a69,HATE,PUNCT_NOISE
96d88bbe09994a1db040,CLEAN,CHAR_REPEAT
16651ae9fa2b4865a688,CLEAN,MIXED
02f510d56beb4c649f91,CLEAN,CHAR_REPEAT
28ec8faa8fa342dcaa0c,OFFENSIVE,PUNCT_NOISE
80245b9a3bcd45a49131,CLEAN,OBFUSCATION
55f98374b292456297bd,CLEAN,NO_DIACRITICS
40bce6f55b464553a908,CLEAN,ORIGINAL
892c63dd8781485c83d2,CLEAN,OBFUSCATION
feadc0375e1e419789b4,CLEAN,ORIGINAL
181af5b663354c9197af,CLEAN,ORIGINAL
15e1c85e9b594e36af0c,HATE,MIXED
3ad7127d55aa42c0adc8,CLEAN,ORIGINAL
3f13351af88a4b048b53,CLEAN,CHAR_REPEAT
b954f503d4034f188985,CLEAN,CHAR_REPEAT
3296c876575e40879820,CLEAN,CHAR_REPEAT
eb17c1a1ac004f58a727,CLEAN,ORIGINAL
dcfdf0cd5a854bd6a2af,HATE,PUNCT_NOISE
ac1de81929284770b48c,CLEAN,OBFUSCATION
436d32b6805941d59429,CLEAN,ORIGINAL
c85ce8332d0d418f85fa,HATE,ORIGINAL
1899e360e9f94f5498c2,CLEAN,ORIGINAL
790821e22e7f4d7da71a,CLEAN,MIXED
2a81a768ff964db9922f,CLEAN,MIXED
96c00c8f538046a88007,CLEAN,ORIGINAL
ac357d42bdfb4a92b259,CLEAN,ORIGINAL
7571aa8e44d241d5a4c8,OFFENSIVE,ORIGINAL
7227ee9f0a02479fabbe,CLEAN,CHAR_REPEAT
86de77da87254cd2b5a5,CLEAN,ORIGINAL
4d07526d452347eab068,CLEAN,ORIGINAL
2dedc5d2ea6a4348af12,OFFENSIVE,PUNCT_NOISE
4c7b28c3aafd40e0a7fa,CLEAN,CHAR_REPEAT
8d563dabd84e4f0c811c,CLEAN,CHAR_REPEAT
54991678478d4c30bc95,CLEAN,ORIGINAL
44865c015ade421fb46e,HATE,OBFUSCATION
0f64b8df6d644384a8a0,OFFENSIVE,NO_DIACRITICS
ae281b3201814ea1884f,CLEAN,ORIGINAL
6037a20bc8804cb7b152,OFFENSIVE,PUNCT_NOISE
2207d4471dc1450dbda8,HATE,ORIGINAL
fbe69ead10b2431097dc,CLEAN,PUNCT_NOISE
dd7a89dddd3845e19565,HATE,PUNCT_NOISE
7a04dedc86cf404d89a2,CLEAN,OBFUSCATION
db787ae0f8ae4421b8a3,CLEAN,MIXED
42ba9fc8cb7145f68ae7,CLEAN,ORIGINAL
b064775f71ea41ac882f,CLEAN,CHAR_REPEAT
29b31c8e1f0c497187eb,CLEAN,ORIGINAL
54d2cf03250b4ea9b957,HATE,OBFUSCATION
1b348351b1b94a2aa7ae,CLEAN,NO_DIACRITICS
ed36d6b3dd5442009af0,CLEAN,MIXED
b0520f39405f406b9962,HATE,PUNCT_NOISE
9319badf61c541818dce,CLEAN,ORIGINAL
8cf63497961a476497df,CLEAN,MIXED
08151fee33bf43abbef2,CLEAN,ORIGINAL
f76b3f5e663b48a08722,CLEAN,ORIGINAL
405a7342c3c64d858906,CLEAN,MIXED
41b7a5394ee3439f8fac,CLEAN,PUNCT_NOISE
e481a093b63b47f68fcd,CLEAN,TEENCODE
3c98ac4baa6c4dec8e98,CLEAN,ORIGINAL
0bd3419f9b6a401db3e5,HATE,OBFUSCATION
975a25646627425dbb0a,CLEAN,MIXED
25c04362acfa4806889d,CLEAN,CHAR_REPEAT
d898f43e88ee4892a2be,HATE,NO_DIACRITICS
e1115fcc575448b4b474,CLEAN,OBFUSCATION
160f2306f03e4c70b753,CLEAN,OBFUSCATION
eef745ada74741f78866,CLEAN,ORIGINAL
93f39122223e45619a65,CLEAN,MIXED
46f1e40a96244e72b467,CLEAN,MIXED
12ca966a029d4df1901e,CLEAN,ORIGINAL
19639457d570482599c1,CLEAN,MIXED
972acc02ab4946b5a758,CLEAN,MIXED
d60bd990701b4f06ba1c,CLEAN,PUNCT_NOISE
b4e374091d9b4444b1a0,CLEAN,NO_DIACRITICS
58eebed1fcf44d058488,CLEAN,NO_DIACRITICS
d0be5b7fd27245da856c,CLEAN,OBFUSCATION
259ae3bd8bc340d4816e,CLEAN,PUNCT_NOISE
f4d7d1886719466a907c,CLEAN,ORIGINAL
433e6cd0b9f34692b314,CLEAN,OBFUSCATION
c7b87c45f8a146c1bea0,CLEAN,CHAR_REPEAT
a5f97f46b21449fb888f,CLEAN,MIXED
b90cfa98fe6c4b36b83b,CLEAN,MIXED
1b588532108443a2b926,CLEAN,CHAR_REPEAT
c87284ca8bb844b0a10b,CLEAN,OBFUSCATION
a1ca5424642e4b2ca836,CLEAN,ORIGINAL
13db5d1c173a4287b6db,CLEAN,PUNCT_NOISE
4a975b5b23a24d2f9f0c,CLEAN,OBFUSCATION
097b4fcf69d1425b8437,CLEAN,CHAR_REPEAT
58d2de13e9214c67ac3b,CLEAN,NO_DIACRITICS
94a425834e484e9c9fb6,CLEAN,ORIGINAL
28d65ac7d349416b9db7,CLEAN,ORIGINAL
322ad7b517834bf68752,CLEAN,NO_DIACRITICS
8521cf538723429d895f,OFFENSIVE,ORIGINAL
